Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Audi,A4,2010,2.2,Diesel,Semi-Automatic,7796,5,1,9144
BMW,3 Series,2014,2.7,Electric,Automatic,69430,3,5,13111
Audi,A4,2005,4.1,Electric,Manual,266230,5,4,6375
Volkswagen,Golf,2021,1.7,Petrol,Manual,69739,4,5,10705
Kia,Sportage,2010,3.5,Hybrid,Semi-Automatic,215054,2,1,7298
Mercedes,GLA,2011,2.0,Diesel,Automatic,171458,4,1,7470
Audi,A4,2016,3.8,Electric,Semi-Automatic,40584,3,5,13888
Volkswagen,Tiguan,2021,2.5,Petrol,Manual,216994,3,3,8560
Toyota,Camry,2013,1.6,Petrol,Semi-Automatic,294269,5,3,3714
BMW,X5,2021,3.3,Hybrid,Automatic,48794,4,4,15224
Mercedes,C-Class,2021,1.9,Petrol,Automatic,200177,2,2,9796
Mercedes,GLA,2003,3.6,Petrol,Automatic,207893,2,2,5942
Hyundai,Sonata,2008,3.1,Electric,Semi-Automatic,232100,2,2,6958
Volkswagen,Passat,2023,2.2,Hybrid,Manual,64724,3,4,12905
Kia,Sportage,2002,1.7,Diesel,Automatic,216695,4,5,3566
Volkswagen,Tiguan,2020,2.6,Hybrid,Manual,115468,5,1,11390
Mercedes,C-Class,2013,3.0,Hybrid,Automatic,236300,3,4,8774
Mercedes,GLA,2016,4.7,Diesel,Automatic,220208,2,3,10695
Hyundai,Tucson,2021,4.5,Petrol,Manual,227466,5,5,10350
Mercedes,E-Class,2022,3.6,Diesel,Automatic,198362,5,5,11832
Hyundai,Sonata,2016,1.4,Petrol,Automatic,82265,3,4,10154
Mercedes,GLA,2018,4.1,Electric,Automatic,186690,4,2,13366
Mercedes,GLA,2009,4.6,Petrol,Manual,101116,4,5,9377
Toyota,Corolla,2019,2.6,Electric,Automatic,75419,2,4,14391
Chevrolet,Malibu,2020,4.7,Diesel,Semi-Automatic,246105,4,5,9877
BMW,3 Series,2006,3.0,Diesel,Semi-Automatic,281470,3,4,3270
Volkswagen,Golf,2007,3.2,Diesel,Automatic,60103,2,1,9697
Toyota,RAV4,2021,2.1,Petrol,Manual,289967,4,3,6700
BMW,5 Series,2013,3.8,Diesel,Automatic,48409,4,1,12331
Volkswagen,Tiguan,2008,3.5,Petrol,Semi-Automatic,179107,2,3,6417
Audi,A3,2019,2.8,Petrol,Automatic,275450,3,5,8591
BMW,X5,2014,2.9,Petrol,Manual,29373,4,3,10612
Toyota,Camry,2011,2.0,Diesel,Manual,290151,2,5,3596
Volkswagen,Tiguan,2012,3.9,Diesel,Semi-Automatic,170913,5,3,8181
Honda,Civic,2010,4.9,Diesel,Manual,241911,3,4,7161
Toyota,Camry,2017,2.8,Hybrid,Semi-Automatic,220325,5,2,8593
Kia,Optima,2007,3.0,Electric,Automatic,108785,2,5,10524
Audi,Q5,2002,3.4,Diesel,Manual,3252,2,3,8034
Volkswagen,Tiguan,2018,3.0,Diesel,Manual,45542,4,2,11589
Ford,Explorer,2011,4.7,Diesel,Automatic,152590,5,2,10548
Chevrolet,Equinox,2005,2.6,Hybrid,Semi-Automatic,246894,5,1,4262
Ford,Explorer,2019,3.6,Diesel,Manual,8331,3,1,13233
Hyundai,Tucson,2011,2.1,Hybrid,Automatic,208405,5,5,7831
Audi,Q5,2018,3.2,Hybrid,Automatic,246601,5,5,10267
Honda,Civic,2007,2.1,Hybrid,Automatic,272168,2,5,5356
BMW,3 Series,2004,2.9,Petrol,Automatic,203128,2,3,5637
Chevrolet,Equinox,2000,3.8,Electric,Semi-Automatic,278822,5,2,4323
Hyundai,Elantra,2002,4.3,Diesel,Manual,28597,2,4,8428
Hyundai,Elantra,2006,4.2,Diesel,Semi-Automatic,6007,3,4,9979
Kia,Rio,2019,3.8,Hybrid,Automatic,172526,4,1,12649
Honda,CR-V,2001,2.8,Hybrid,Semi-Automatic,74603,4,1,6707
Audi,A3,2013,4.1,Hybrid,Automatic,289188,2,5,8816
Audi,Q5,2020,1.3,Hybrid,Automatic,100488,2,2,11890
Chevrolet,Impala,2002,4.2,Electric,Semi-Automatic,213561,5,1,6628
Ford,Explorer,2013,4.5,Electric,Automatic,17331,2,3,15653
Kia,Rio,2018,3.3,Petrol,Semi-Automatic,27157,5,3,12256
Toyota,Camry,2016,1.2,Diesel,Manual,157466,4,1,6950
Mercedes,C-Class,2001,2.7,Diesel,Manual,176838,4,5,3563
Kia,Optima,2000,1.2,Electric,Automatic,184243,2,2,5115
Chevrolet,Malibu,2021,4.7,Diesel,Automatic,177602,4,5,13047
Kia,Rio,2004,2.1,Electric,Manual,218620,4,4,5027
Mercedes,GLA,2001,1.6,Petrol,Semi-Automatic,17635,4,3,5647
Kia,Rio,2021,2.0,Hybrid,Semi-Automatic,52286,4,2,12354
Toyota,RAV4,2007,4.9,Hybrid,Semi-Automatic,193478,2,4,8230
Chevrolet,Malibu,2021,4.6,Electric,Automatic,59420,3,3,17311
Audi,A4,2023,2.6,Electric,Manual,113505,4,4,13329
Audi,Q5,2020,2.1,Petrol,Manual,32116,5,2,11557
Volkswagen,Golf,2012,3.2,Petrol,Semi-Automatic,239063,4,1,6118
Audi,A3,2018,4.4,Diesel,Manual,46165,4,3,12976
Audi,A4,2005,4.0,Electric,Manual,203866,4,2,7522
Audi,Q5,2023,3.6,Electric,Manual,238306,5,2,11833
Honda,Civic,2007,4.0,Hybrid,Automatic,46601,3,5,11767
Volkswagen,Golf,2016,3.4,Diesel,Semi-Automatic,135013,4,1,9599
Volkswagen,Golf,2008,1.3,Petrol,Semi-Automatic,289632,2,4,2007
BMW,3 Series,2013,2.3,Petrol,Automatic,158475,4,1,8630
Ford,Explorer,2022,1.3,Petrol,Semi-Automatic,102092,3,4,9958
Toyota,Camry,2005,3.5,Electric,Semi-Automatic,252280,5,1,6054
Audi,A4,2022,3.6,Electric,Automatic,187515,2,5,14049
Kia,Optima,2009,1.6,Electric,Automatic,222076,5,4,7458
Mercedes,E-Class,2011,3.5,Petrol,Semi-Automatic,190224,4,5,7095
Mercedes,E-Class,2007,3.6,Hybrid,Automatic,264856,2,4,7002
Ford,Explorer,2008,4.9,Diesel,Semi-Automatic,92827,2,5,9543
Audi,Q5,2002,2.3,Electric,Semi-Automatic,273206,3,5,3535
Audi,Q5,2005,2.2,Hybrid,Manual,63288,3,3,7534
Volkswagen,Tiguan,2001,2.6,Electric,Automatic,167586,2,2,7148
Kia,Optima,2004,4.6,Petrol,Automatic,285734,4,4,5685
Chevrolet,Malibu,2014,2.0,Diesel,Manual,260213,3,4,5095
Ford,Explorer,2021,5.0,Hybrid,Manual,213777,4,4,12124
Ford,Focus,2017,3.7,Diesel,Semi-Automatic,141739,4,3,10065
Mercedes,C-Class,2017,3.3,Hybrid,Semi-Automatic,141231,3,1,10675
Audi,A4,2008,1.3,Hybrid,Manual,266370,2,2,3472
Audi,Q5,2005,4.4,Petrol,Manual,26960,3,3,9460
Mercedes,C-Class,2009,2.3,Electric,Manual,34712,5,3,10405
Audi,Q5,2002,4.3,Electric,Semi-Automatic,67800,3,1,9644
Mercedes,E-Class,2008,2.7,Petrol,Manual,181728,2,5,5565
Toyota,RAV4,2005,1.3,Diesel,Semi-Automatic,238522,3,3,2129
Chevrolet,Equinox,2002,1.1,Diesel,Semi-Automatic,185040,2,2,2099
BMW,5 Series,2000,5.0,Petrol,Automatic,260128,2,3,5397
BMW,3 Series,2000,4.6,Hybrid,Automatic,283980,2,4,5520
Chevrolet,Equinox,2014,1.9,Petrol,Semi-Automatic,263883,2,3,4922
Kia,Rio,2018,1.5,Diesel,Automatic,119965,2,2,10100
Chevrolet,Equinox,2014,4.5,Hybrid,Manual,58937,2,5,12621
BMW,5 Series,2011,4.7,Petrol,Manual,193401,4,1,8231
Audi,A3,2015,1.9,Hybrid,Manual,169511,4,4,8109
Mercedes,C-Class,2004,4.9,Electric,Manual,83044,3,3,10539
Volkswagen,Tiguan,2003,4.0,Electric,Semi-Automatic,70381,5,2,9592
Toyota,RAV4,2020,1.2,Petrol,Semi-Automatic,6927,4,2,11161
Ford,Focus,2001,2.0,Diesel,Semi-Automatic,67832,3,2,5043
BMW,3 Series,2023,3.5,Hybrid,Automatic,164915,2,3,13701
Chevrolet,Malibu,2016,4.6,Diesel,Automatic,199029,4,4,11019
BMW,X5,2014,1.9,Electric,Manual,38682,3,1,11426
Kia,Optima,2010,2.4,Diesel,Automatic,274652,4,3,5506
Mercedes,GLA,2005,4.3,Petrol,Manual,133571,4,2,7228
Audi,A3,2020,4.4,Electric,Semi-Automatic,125073,5,1,13998
Honda,CR-V,2022,3.4,Diesel,Automatic,248894,5,2,10622
Honda,Civic,2013,2.3,Electric,Automatic,258356,4,2,8632
Ford,Explorer,2006,4.3,Petrol,Semi-Automatic,105635,5,4,8087
Ford,Fiesta,2016,3.6,Diesel,Manual,292131,4,4,6657
Mercedes,GLA,2019,1.8,Petrol,Semi-Automatic,107742,3,4,9445
BMW,3 Series,2020,2.1,Petrol,Manual,50793,3,3,11184
Ford,Fiesta,2008,1.4,Electric,Manual,1123,5,4,9877
Kia,Sportage,2014,3.5,Electric,Manual,57902,2,2,12641
Honda,Accord,2001,1.4,Petrol,Semi-Automatic,287005,4,4,2000
Mercedes,C-Class,2014,4.9,Hybrid,Automatic,284339,5,2,10013
BMW,3 Series,2021,3.9,Petrol,Manual,263073,4,3,9038
Audi,A4,2018,2.9,Petrol,Automatic,107147,3,5,11757
Mercedes,GLA,2011,3.2,Hybrid,Semi-Automatic,176930,5,2,8061
BMW,3 Series,2004,2.2,Electric,Automatic,190504,3,2,7189
Chevrolet,Equinox,2021,4.3,Hybrid,Automatic,189655,5,2,13406
Mercedes,E-Class,2019,3.5,Diesel,Semi-Automatic,195620,2,1,9387
Ford,Fiesta,2016,1.7,Petrol,Manual,241003,2,4,5779
Ford,Explorer,2000,3.3,Diesel,Manual,92704,2,1,5545
Mercedes,C-Class,2019,4.5,Electric,Manual,38471,4,4,15530
Volkswagen,Passat,2006,4.9,Electric,Automatic,65918,2,3,12981
Hyundai,Tucson,2001,1.4,Hybrid,Semi-Automatic,142032,4,4,3959
Audi,Q5,2015,4.7,Electric,Automatic,98489,4,4,14830
Mercedes,C-Class,2015,3.9,Petrol,Automatic,89148,2,1,12217
Kia,Rio,2003,4.1,Hybrid,Manual,209373,3,3,5912
BMW,3 Series,2010,1.1,Electric,Automatic,31604,2,1,11067
Audi,A4,2010,4.1,Electric,Automatic,96811,4,3,12763
Volkswagen,Passat,2007,2.0,Diesel,Semi-Automatic,298306,3,1,2233
Kia,Optima,2022,2.4,Hybrid,Manual,123282,5,1,11634
Volkswagen,Passat,2010,4.3,Electric,Automatic,36065,5,2,14178
Audi,A3,2018,4.5,Diesel,Automatic,258956,4,1,10320
Chevrolet,Impala,2023,3.7,Hybrid,Semi-Automatic,94090,2,5,13818
Honda,Accord,2018,1.5,Diesel,Semi-Automatic,125435,4,2,8491
Hyundai,Sonata,2020,4.7,Petrol,Semi-Automatic,186954,5,2,11060
Toyota,Camry,2007,3.2,Hybrid,Manual,220661,4,3,5986
Volkswagen,Tiguan,2023,3.9,Electric,Manual,233808,5,4,12223
Honda,CR-V,2016,4.5,Hybrid,Automatic,95176,3,2,13996
Hyundai,Tucson,2002,2.7,Electric,Semi-Automatic,93897,3,1,7522
Mercedes,E-Class,2002,1.4,Petrol,Automatic,258150,3,2,2437
Honda,Civic,2002,1.6,Diesel,Semi-Automatic,209751,3,2,2104
Hyundai,Tucson,2015,2.1,Diesel,Manual,184933,5,1,7001
Toyota,Corolla,2002,3.9,Diesel,Semi-Automatic,281616,2,3,2967
Volkswagen,Tiguan,2008,2.9,Petrol,Manual,2954,3,3,9340
Honda,Accord,2013,4.5,Diesel,Manual,192153,2,4,8656
Hyundai,Elantra,2007,2.6,Hybrid,Automatic,163892,2,1,8022
BMW,X5,2021,3.4,Diesel,Automatic,249377,4,1,10312
Volkswagen,Golf,2014,4.5,Petrol,Automatic,108746,2,5,12125
Kia,Sportage,2017,2.6,Electric,Automatic,108462,2,1,13130
Ford,Fiesta,2008,2.7,Petrol,Automatic,277355,3,1,5152
Toyota,Corolla,2000,1.9,Electric,Manual,48815,3,4,7023
Ford,Fiesta,2016,1.1,Petrol,Semi-Automatic,97530,4,5,8049
Hyundai,Elantra,2009,2.2,Electric,Automatic,173798,3,2,9024
Chevrolet,Equinox,2010,4.3,Hybrid,Semi-Automatic,121970,4,4,9960
Honda,Civic,2006,1.3,Electric,Semi-Automatic,222317,3,5,4753
Audi,A3,2010,4.9,Diesel,Semi-Automatic,243840,5,2,7123
Toyota,Camry,2019,3.0,Hybrid,Automatic,71366,4,2,13872
Ford,Fiesta,2010,4.1,Petrol,Automatic,292108,4,4,6857
BMW,X5,2014,5.0,Hybrid,Automatic,175795,3,2,12284
Toyota,RAV4,2023,1.0,Electric,Automatic,131850,3,4,12863
Honda,Civic,2016,1.5,Electric,Semi-Automatic,6248,5,1,12275
Hyundai,Tucson,2023,2.4,Diesel,Manual,165233,5,3,10095
Mercedes,C-Class,2002,4.0,Electric,Automatic,292289,3,1,6354
Chevrolet,Impala,2017,2.1,Diesel,Automatic,140119,5,4,9997
Volkswagen,Passat,2018,4.1,Electric,Semi-Automatic,159375,2,4,12412
Volkswagen,Golf,2002,2.5,Diesel,Manual,235829,2,5,2483
Volkswagen,Passat,2008,2.6,Diesel,Semi-Automatic,159839,4,2,5903
Ford,Explorer,2013,4.5,Petrol,Semi-Automatic,197271,4,5,8554
Mercedes,GLA,2001,1.2,Diesel,Semi-Automatic,92504,3,1,3749
Audi,A4,2002,4.4,Diesel,Semi-Automatic,274125,3,3,3617
Volkswagen,Tiguan,2015,4.6,Hybrid,Automatic,116791,5,5,13364
Honda,CR-V,2002,2.3,Hybrid,Automatic,94746,2,1,7605
Ford,Fiesta,2018,1.6,Diesel,Manual,47344,4,5,10153
Toyota,Corolla,2007,2.8,Diesel,Manual,36288,4,1,8274
BMW,5 Series,2021,4.6,Diesel,Semi-Automatic,249421,5,1,10011
Toyota,Corolla,2010,3.2,Hybrid,Semi-Automatic,3706,4,2,11225
Ford,Fiesta,2002,3.8,Electric,Automatic,260780,4,5,6784
Hyundai,Elantra,2006,3.7,Hybrid,Manual,169269,3,2,7214
Ford,Explorer,2005,2.7,Hybrid,Semi-Automatic,241335,5,3,4473
Ford,Fiesta,2011,1.4,Hybrid,Automatic,30785,4,3,10684
Volkswagen,Passat,2005,3.1,Petrol,Semi-Automatic,130573,4,1,6088
Honda,Civic,2001,3.9,Petrol,Manual,85459,5,2,6590
BMW,X5,2008,2.4,Petrol,Automatic,2880,3,4,10342
Volkswagen,Passat,2010,2.8,Petrol,Semi-Automatic,38770,3,1,9124
Chevrolet,Malibu,2016,4.0,Hybrid,Automatic,110946,5,4,13181
Kia,Sportage,2023,1.7,Petrol,Semi-Automatic,52144,4,1,11657
Chevrolet,Impala,2004,3.2,Petrol,Automatic,31309,3,2,9373
Ford,Explorer,2016,2.1,Diesel,Automatic,253096,2,5,7438
Ford,Explorer,2008,4.1,Electric,Manual,286699,3,5,6866
Hyundai,Sonata,2007,3.2,Diesel,Manual,213982,2,3,5120
Audi,A3,2000,3.5,Hybrid,Automatic,178868,4,4,6522
BMW,3 Series,2007,4.5,Electric,Manual,188241,4,2,8935
BMW,3 Series,2012,4.5,Petrol,Semi-Automatic,78159,3,1,10636
Audi,Q5,2021,4.9,Diesel,Automatic,281135,3,3,11177
Ford,Fiesta,2006,2.7,Hybrid,Manual,51538,2,2,8569
Audi,A3,2001,4.4,Electric,Automatic,17528,5,5,11949
Ford,Fiesta,2014,1.6,Diesel,Automatic,62028,4,1,10159
Kia,Optima,2013,4.0,Diesel,Manual,34829,3,5,11303
Kia,Sportage,2002,4.8,Petrol,Automatic,199318,5,1,7013
Volkswagen,Golf,2022,2.3,Petrol,Semi-Automatic,95978,3,1,11080
Volkswagen,Golf,2005,3.8,Hybrid,Semi-Automatic,164618,5,1,7107
Chevrolet,Malibu,2023,4.3,Diesel,Automatic,271366,4,2,11372
Honda,Accord,2002,2.2,Electric,Automatic,157490,3,1,7250
Chevrolet,Impala,2010,3.2,Electric,Semi-Automatic,89097,3,3,10518
Audi,Q5,2005,4.6,Diesel,Semi-Automatic,117063,2,4,7858
Hyundai,Sonata,2020,3.6,Electric,Semi-Automatic,221974,2,4,11260
Toyota,Corolla,2022,1.1,Electric,Manual,207352,4,1,9652
Chevrolet,Impala,2011,1.7,Petrol,Manual,205613,5,5,4987
Volkswagen,Passat,2000,4.5,Petrol,Manual,179413,3,3,5011
BMW,3 Series,2012,4.0,Electric,Semi-Automatic,11943,5,2,13461
Ford,Focus,2013,1.5,Diesel,Automatic,121184,2,5,8576
Volkswagen,Tiguan,2023,1.4,Petrol,Semi-Automatic,232647,2,2,7747
Toyota,Corolla,2023,1.3,Electric,Semi-Automatic,221773,5,1,9864
Kia,Sportage,2005,2.0,Diesel,Manual,2587,4,5,7548
Honda,CR-V,2007,1.6,Electric,Semi-Automatic,186107,3,1,6077
Kia,Optima,2013,3.1,Diesel,Semi-Automatic,95849,4,5,9183
Ford,Focus,2021,4.9,Electric,Manual,256022,3,1,12179
Mercedes,E-Class,2012,4.9,Diesel,Semi-Automatic,66286,3,5,11274
Chevrolet,Equinox,2006,1.4,Hybrid,Manual,242946,3,3,3441
Toyota,RAV4,2014,3.6,Electric,Manual,105747,4,5,11785
Toyota,Camry,2004,3.9,Diesel,Manual,292261,4,5,3354
Mercedes,E-Class,2019,2.7,Petrol,Semi-Automatic,259731,3,5,7305
Mercedes,C-Class,2004,3.2,Hybrid,Automatic,201279,5,5,6974
Kia,Optima,2012,2.8,Petrol,Manual,101331,4,4,8473
Ford,Explorer,2014,1.3,Diesel,Automatic,136281,3,1,8374
BMW,5 Series,2012,2.5,Diesel,Automatic,123274,4,1,9234
BMW,5 Series,2011,4.4,Hybrid,Automatic,271772,2,4,8864
Chevrolet,Impala,2007,4.4,Diesel,Automatic,217729,4,5,7745
Volkswagen,Passat,2016,4.3,Diesel,Automatic,261701,3,2,9465
Toyota,Corolla,2021,2.2,Petrol,Semi-Automatic,131183,4,5,9976
BMW,5 Series,2019,3.0,Electric,Semi-Automatic,120036,5,2,12399
Volkswagen,Passat,2005,3.5,Hybrid,Semi-Automatic,238981,2,4,5320
Volkswagen,Passat,2013,2.5,Petrol,Manual,116315,4,3,8173
Honda,CR-V,2017,1.3,Petrol,Automatic,257004,5,4,6859
Audi,Q5,2023,4.6,Petrol,Semi-Automatic,133898,5,1,12922
Hyundai,Elantra,2017,1.6,Electric,Automatic,252284,5,5,9254
BMW,5 Series,2015,1.2,Diesel,Manual,20498,4,2,9390
Mercedes,C-Class,2003,1.0,Petrol,Manual,290535,5,2,2000
Volkswagen,Golf,2016,3.7,Hybrid,Semi-Automatic,270347,4,5,8193
Mercedes,E-Class,2006,4.5,Diesel,Manual,117365,3,3,8052
BMW,X5,2014,3.0,Hybrid,Automatic,253364,2,1,8732
Volkswagen,Passat,2001,3.4,Electric,Manual,268824,3,2,4423
Mercedes,E-Class,2000,4.8,Petrol,Manual,289527,5,2,3109
Honda,Civic,2000,2.7,Hybrid,Automatic,109892,2,4,7102
BMW,X5,2009,1.0,Electric,Automatic,115516,5,2,8989
Hyundai,Elantra,2008,4.6,Hybrid,Manual,190787,5,2,8284
Mercedes,E-Class,2009,3.6,Diesel,Manual,225418,2,5,5891
Audi,A3,2023,4.6,Petrol,Semi-Automatic,292227,2,1,9755
Mercedes,C-Class,2023,1.6,Petrol,Automatic,53057,2,5,13038
Honda,Civic,2011,4.4,Hybrid,Semi-Automatic,34683,2,5,12106
BMW,X5,2002,2.7,Diesel,Automatic,3714,2,4,8825
Audi,Q5,2008,4.4,Petrol,Semi-Automatic,20870,3,4,10482
Volkswagen,Passat,2022,3.2,Diesel,Manual,137887,2,1,11142
Audi,A3,2006,1.2,Hybrid,Manual,163168,2,2,4836
Chevrolet,Malibu,2021,2.4,Electric,Manual,285074,3,1,9098
Volkswagen,Golf,2003,3.0,Diesel,Semi-Automatic,162482,4,5,4750
Mercedes,GLA,2014,3.5,Diesel,Manual,28412,2,1,11231
Audi,A3,2012,4.7,Petrol,Automatic,192319,2,2,10053
Honda,Civic,2011,4.0,Diesel,Automatic,52368,2,2,11852
Volkswagen,Golf,2002,4.7,Hybrid,Semi-Automatic,112996,5,4,8140
Toyota,Corolla,2014,1.7,Electric,Automatic,124805,3,3,11003
Volkswagen,Passat,2016,4.4,Hybrid,Semi-Automatic,234156,4,2,9616
Audi,A3,2011,4.8,Petrol,Automatic,80241,2,3,12095
BMW,X5,2023,3.9,Hybrid,Semi-Automatic,70509,4,3,14489
Kia,Optima,2015,4.2,Diesel,Semi-Automatic,174612,5,3,9307
BMW,3 Series,2013,3.6,Diesel,Manual,151733,5,5,8565
Kia,Sportage,2011,3.1,Electric,Manual,31392,3,4,11872
Volkswagen,Passat,2007,2.1,Petrol,Manual,141895,2,1,5462
BMW,3 Series,2002,1.1,Hybrid,Manual,192750,4,1,2945
Toyota,Camry,2018,1.3,Electric,Automatic,143904,4,2,11421
Ford,Focus,2017,3.6,Petrol,Semi-Automatic,263823,5,4,7523
Mercedes,C-Class,2010,4.9,Hybrid,Semi-Automatic,52477,2,1,11950
Chevrolet,Equinox,2020,2.4,Petrol,Manual,194984,4,3,8600
Audi,Q5,2012,3.2,Hybrid,Semi-Automatic,184888,3,1,8202
BMW,3 Series,2007,2.5,Electric,Manual,197226,2,2,6755
Audi,Q5,2004,4.6,Electric,Semi-Automatic,86804,2,1,10163
BMW,3 Series,2012,1.5,Electric,Semi-Automatic,103264,5,2,9134
Honda,Civic,2010,5.0,Diesel,Manual,13964,3,2,11820
Honda,CR-V,2020,4.0,Hybrid,Semi-Automatic,213276,4,2,10834
Chevrolet,Equinox,2013,2.2,Diesel,Manual,112848,4,3,7943
BMW,3 Series,2018,5.0,Diesel,Manual,142084,3,2,11658
Volkswagen,Tiguan,2014,1.8,Hybrid,Manual,221431,5,3,6671
Mercedes,E-Class,2001,3.5,Hybrid,Semi-Automatic,203096,3,2,4838
Audi,Q5,2010,4.1,Diesel,Semi-Automatic,148960,4,1,8220
Audi,A4,2019,4.0,Hybrid,Manual,110956,3,1,12580
Toyota,RAV4,2002,2.8,Hybrid,Manual,62045,4,3,7259
Mercedes,C-Class,2020,4.1,Petrol,Manual,84199,4,4,12516
Chevrolet,Equinox,2013,2.0,Diesel,Automatic,279322,3,5,5913
BMW,5 Series,2005,3.4,Diesel,Automatic,209898,3,4,6302
Honda,CR-V,2006,3.8,Diesel,Automatic,211493,5,1,6970
Ford,Fiesta,2010,2.8,Diesel,Manual,132553,4,1,7248
Audi,A4,2005,2.0,Petrol,Automatic,153520,5,2,6029
Mercedes,E-Class,2009,2.0,Petrol,Semi-Automatic,133496,4,3,6130
BMW,3 Series,2008,1.5,Petrol,Manual,154191,5,5,4916
Chevrolet,Equinox,2005,3.9,Electric,Manual,236419,2,4,6771
Chevrolet,Impala,2022,4.7,Diesel,Manual,114692,4,1,13106
Ford,Fiesta,2021,2.5,Electric,Semi-Automatic,184243,2,4,11215
Toyota,Corolla,2004,1.7,Petrol,Semi-Automatic,207917,3,1,2841
Kia,Optima,2022,1.5,Electric,Semi-Automatic,204331,4,5,10113
Hyundai,Elantra,2015,2.9,Diesel,Semi-Automatic,207667,5,2,7346
BMW,X5,2023,4.1,Petrol,Automatic,209321,3,1,12413
Mercedes,E-Class,2008,2.7,Electric,Automatic,75955,3,1,11180
Volkswagen,Golf,2019,3.7,Electric,Semi-Automatic,248482,2,1,10530
Kia,Sportage,2005,1.9,Hybrid,Automatic,171558,5,4,6568
Kia,Optima,2012,4.5,Diesel,Semi-Automatic,112693,4,3,9946
BMW,3 Series,2012,3.7,Diesel,Automatic,243051,2,3,8038
Volkswagen,Tiguan,2009,1.2,Hybrid,Automatic,229601,2,2,5907
Ford,Focus,2002,3.4,Electric,Semi-Automatic,233745,5,5,5425
Mercedes,C-Class,2018,4.8,Petrol,Semi-Automatic,180127,4,5,10697
Chevrolet,Impala,2009,2.7,Petrol,Semi-Automatic,284027,2,5,3819
Audi,Q5,2001,4.5,Electric,Semi-Automatic,147300,2,4,7954
Chevrolet,Impala,2013,2.2,Electric,Automatic,196832,3,1,9763
Honda,CR-V,2010,3.1,Petrol,Manual,112998,5,1,7940
BMW,5 Series,2014,2.4,Hybrid,Manual,35891,4,2,10982
Honda,Civic,2014,2.0,Hybrid,Semi-Automatic,291584,4,2,5468
Toyota,Corolla,2022,5.0,Diesel,Semi-Automatic,284939,4,3,10001
BMW,3 Series,2001,4.6,Hybrid,Manual,79217,4,4,8415
Toyota,Corolla,2016,1.2,Petrol,Semi-Automatic,203550,2,3,6029
BMW,3 Series,2002,4.1,Hybrid,Semi-Automatic,116029,3,1,7479
Mercedes,E-Class,2017,2.0,Diesel,Manual,116231,3,5,8875
BMW,3 Series,2000,2.1,Electric,Automatic,28961,3,3,9120
Kia,Optima,2005,3.5,Petrol,Automatic,46360,3,2,9672
Kia,Optima,2018,1.7,Diesel,Automatic,241508,3,1,7869
Mercedes,C-Class,2000,5.0,Hybrid,Semi-Automatic,98983,5,2,8120
Toyota,RAV4,2007,4.6,Electric,Semi-Automatic,19822,3,3,12403
Chevrolet,Equinox,2008,4.4,Petrol,Semi-Automatic,197298,5,2,6954
Volkswagen,Tiguan,2019,3.7,Petrol,Manual,94672,3,3,11606
Mercedes,E-Class,2005,3.4,Petrol,Automatic,104731,5,3,8405
Honda,Accord,2010,3.4,Electric,Manual,55981,5,2,11380
Audi,A3,2018,2.4,Hybrid,Automatic,229468,3,4,9810
Honda,Accord,2017,2.6,Diesel,Manual,248401,5,5,6831
Hyundai,Elantra,2005,3.1,Petrol,Automatic,170453,2,1,6790
Volkswagen,Tiguan,2011,1.1,Hybrid,Manual,7027,3,1,9359
Chevrolet,Malibu,2004,4.6,Diesel,Semi-Automatic,35520,3,2,9189
Mercedes,C-Class,2023,2.3,Diesel,Automatic,190775,3,5,10984
Kia,Optima,2017,4.6,Diesel,Manual,197307,3,1,9853
Ford,Focus,2019,3.6,Petrol,Automatic,277052,4,4,9358
Ford,Explorer,2021,2.9,Electric,Automatic,110514,3,5,14589
Mercedes,E-Class,2021,3.5,Electric,Semi-Automatic,142515,5,2,13049
Audi,A4,2002,2.9,Diesel,Semi-Automatic,194395,2,4,3712
Hyundai,Sonata,2010,2.6,Petrol,Automatic,112202,4,2,8955
Mercedes,GLA,2003,1.9,Diesel,Semi-Automatic,138278,5,2,4134
Toyota,Corolla,2010,3.3,Diesel,Manual,82193,2,1,8756
Kia,Rio,2016,1.9,Electric,Manual,195310,4,3,8893
Honda,Accord,2003,4.7,Petrol,Automatic,262487,3,2,5950
Audi,A4,2003,1.4,Hybrid,Automatic,173657,4,3,5426
Toyota,Corolla,2005,2.8,Electric,Manual,138032,3,4,7639
Hyundai,Tucson,2018,4.6,Electric,Manual,28506,4,3,15529
Hyundai,Sonata,2013,4.2,Electric,Automatic,233376,5,1,11032
Kia,Optima,2004,4.1,Hybrid,Automatic,258551,4,3,6728
Volkswagen,Passat,2023,2.0,Diesel,Semi-Automatic,151074,4,3,9978
Toyota,RAV4,2008,1.6,Hybrid,Manual,249127,3,1,4117
Mercedes,E-Class,2006,3.8,Electric,Semi-Automatic,28024,4,4,11139
Chevrolet,Impala,2023,2.1,Petrol,Automatic,41573,5,4,13768
Toyota,Corolla,2014,3.8,Diesel,Automatic,282059,4,5,7958
Audi,A3,2018,3.4,Hybrid,Automatic,203904,3,1,11321
Toyota,Corolla,2020,1.8,Electric,Automatic,82553,2,1,13748
Toyota,Corolla,2011,1.1,Electric,Manual,198502,3,2,6529
